name,alpha,beta,L,m,T,OBJ,GAP,CPU,nodes,obj_bound,root_time,root_obj,root_bound,frac_time,frac_calls,int_time,int_calls,total_cuts,frac_conn,conn,noverlap,0noverlap,proper_noverlap,depot_flyover,synchro,compl_time,y(N),z(H),w(N),LP_time,LP_obj
poi-40-5,2,0.67,12,1,211,559.372,0,0.957023,1,559.372,0.861707,559.372,560.78,0.002791,15,0.055039,8,34,18,16,0,0,0,0,0,210,22,3/2088,0,0.485984,565.798
poi-40-5,2,0.67,12,2,105,294.619,0,3.67802,477,294.619,1.48973,127.42,313.002,0.086339,266,0.154066,42,886,690,194,2,0,0,0,0,105,10,3/2088,0,3.1375,333.442
poi-40-5,2,0.67,12,2,211,559.372,0,1.30166,1,559.372,1.16021,559.372,560.722,0.001833,7,0.070588,8,34,18,16,0,0,0,0,0,210,22,3/2088,0,1.00575,565.798
poi-40-5,2,0.67,12,3,105,294.619,0,5.11003,236,294.619,2.33539,232.827,310.256,0.094775,176,0.150553,32,715,469,245,1,0,0,0,0,105,10,3/2088,0,2.63541,333.442
poi-40-5,2,0.67,12,3,211,559.372,0,2.08214,1,559.372,1.93406,559.372,560.722,0.003633,14,0.043607,6,40,22,18,0,0,0,0,0,210,22,3/2088,0,1.22163,565.798
poi-40-5,2,0.67,25,1,105,329.22,0,24.2501,1710,329.22,8.15074,216.273,408.779,0.212061,988,0.442467,92,2112,1547,342,178,9,0,30,6,105,10,6/4746,6,3.12441,441.549
poi-40-5,2,0.67,25,1,211,571.852,7.51338E-05,1.94992,1,571.895,1.81695,571.852,571.917,0.001258,6,0.097244,17,64,8,38,12,0,0,4,2,210,24,2/4746,0,1.36271,573.681
poi-40-5,2,0.67,25,2,105,351.262,0,38.3489,2093,351.262,18.4777,294.619,402.631,0.215183,1309,0.683785,108,1463,820,382,200,13,0,37,11,105,10,8/4746,0,8.06125,441.549
poi-40-5,2,0.67,25,2,211,571.852,2.71576E-10,5.46985,1,571.852,5.27428,571.852,572.049,0.004361,19,0.143525,33,161,18,129,4,0,0,8,2,210,24,2/4746,0,2.22863,573.681
poi-40-5,2,0.67,25,3,105,351.262,3.8596E-06,28.5149,1523,351.263,15.551,323.919,403.819,0.151432,1007,0.502707,69,832,535,153,96,10,0,28,10,105,10,8/4746,0,14.3774,441.549
poi-40-5,2,0.67,25,3,211,571.852,0,10.7201,1,571.852,10.2214,571.852,572.111,0.007414,18,0.192465,42,217,23,181,3,0,0,10,0,210,24,2/4746,0,5.50529,573.681
poi-40-5,2,1.34,12,1,105,333.654,0,3.83648,569,333.654,1.2257,188.053,358.669,0.083613,362,0.193442,65,1141,871,253,12,3,0,2,0,105,9,3/2088,0,1.19233,378.229
poi-40-5,2,1.34,12,1,211,614.569,0,1.24504,4,614.569,1.15961,614.569,615.838,0.008865,28,0.042648,8,116,78,38,0,0,0,0,0,207,20,4/2088,0,1.41743,616.211
poi-40-5,2,1.34,12,2,105,333.654,0,3.68019,144,333.654,2.99279,293.143,352.817,0.024663,121,0.121176,38,357,169,186,1,1,0,0,0,105,9,3/2088,0,1.65939,378.229
poi-40-5,2,1.34,12,2,211,614.569,0,1.7839,8,614.569,1.64129,614.569,617.335,0.004519,26,0.098546,12,50,13,37,0,0,0,0,0,207,20,4/2088,0,1.4346,616.211
poi-40-5,2,1.34,12,3,105,333.654,0,4.76269,1276,333.654,1.67064,209.382,359.31,0.076897,722,0.059917,24,351,229,122,0,0,0,0,0,105,9,3/2088,0,3.86952,378.229
poi-40-5,2,1.34,12,3,211,614.569,0,3.24358,20,614.569,2.95337,614.569,617.169,0.007182,44,0.049461,11,71,13,58,0,0,0,0,0,207,20,4/2088,0,2.88339,616.211
poi-40-5,2,1.34,25,1,105,465.334,0,45.2974,1498,465.334,26.1682,129.361,583.486,0.137903,816,0.177509,66,982,536,380,54,3,0,6,3,105,9,8/4746,4.99999,29.0314,628.126
poi-40-5,2,1.34,25,1,211,717.006,0.00444235,3601.04,40542,720.192,19.3984,597.755,727.334,5.32932,29662,23.6346,1727,-,-,-,-,-,-,-,-,-,-,-,-,4.26266,726.235
poi-40-5,2,1.34,25,2,105,492.182,0,62.6013,2182,492.182,30.4444,398.757,593.671,0.142176,1359,0.470053,82,943,417,265,200,21,0,33,7,105,7,10/4746,8,15.9613,628.126
poi-40-5,2,1.34,25,2,211,737.793,0,205.8,2322,737.793,7.37001,595.029,737.859,0.574939,2262,0.826301,70,3064,2315,148,538,3,0,42,18,211,15,20/4746,7,5.8222,737.793
poi-40-5,2,1.34,25,3,105,501.435,0,83.2848,4072,501.435,54.1856,525.247,627.796,0.289374,2361,0.316163,57,1005,593,307,80,8,0,12,5,103,6,12/4746,7,15.1111,628.126
poi-40-5,2,1.34,25,3,211,737.862,0,14.7867,19,737.862,13.1672,737.862,737.862,0.009318,25,0.238773,32,307,21,175,96,4,0,7,4,207,22,18/4746,14,2.61514,737.862
poi-50-1,1,0.67,12,1,108,972,0,91.2764,2132,972,5.61231,323,1230,0.833752,1457,0.820974,78,4971,4507,327,85,0,0,43,9,107,17,2/636,2,1.5854,1385
poi-50-1,1,0.67,12,1,217,1957,0.0173735,3600.43,19858,1991,1.29721,737,2111,9.30144,15026,4.52086,157,-,-,-,-,-,-,-,-,-,-,-,-,0.799175,2187
poi-50-1,1,0.67,12,2,108,991,0,97.7721,2625,991,6.53568,516,1250,0.852702,1868,0.887522,75,3187,2734,321,74,2,0,41,15,108,17,2/636,0,3.58194,1385
poi-50-1,1,0.67,12,2,217,1983,0,1011.55,19094,1983,2.57045,1927,2137,9.00633,12769,3.05531,122,42967,41524,170,895,0,0,362,16,217,31,6/636,2,2.34036,2187
poi-50-1,1,0.67,12,3,108,991,0,257.649,5340,991,15.1149,830,1235,1.75527,3723,0.925983,85,7116,6588,465,10,0,0,40,13,108,17,2/636,0,6.64959,1385
poi-50-1,1,0.67,12,3,217,1968,0.0294715,3601.15,30481,2026,7.14833,1854,2103,17.6982,23464,4.23548,181,-,-,-,-,-,-,-,-,-,-,-,-,3.59936,2187
poi-50-1,1,0.67,25,1,108,1010,0.113861,3600.32,55244,1125,24.3188,1058,1327,7.96952,41725,6.72098,314,-,-,-,-,-,-,-,-,-,-,-,-,7.34838,1544
poi-50-1,1,0.67,25,1,217,703,2.14367,3603.63,18711,2210,23.0829,1424,2247,12.3448,17149,8.74252,114,-,-,-,-,-,-,-,-,-,-,-,-,3.52615,2315
poi-50-1,1,0.67,25,2,108,661,0.937973,3600.75,16272,1281,125.282,97,1524,6.19891,14070,3.33622,159,-,-,-,-,-,-,-,-,-,-,-,-,301.485,1726
poi-50-1,1,0.67,25,2,217,593,2.75548,3601.42,11933,2227,18.2901,593,2263,16.1148,11057,6.11506,101,-,-,-,-,-,-,-,-,-,-,-,-,3.87,2315
poi-50-1,1,0.67,25,3,108,184,7.23913,3600.53,5876,1516,314.087,1293,1671,6.04707,4813,1.27625,79,-,-,-,-,-,-,-,-,-,-,-,-,559.187,1837
poi-50-1,1,0.67,25,3,217,1240,0.796774,3600.97,11240,2228,32.5446,1678,2246,21.8273,10479,6.45986,124,-,-,-,-,-,-,-,-,-,-,-,-,7.22542,2315
poi-50-1,1,1.34,12,1,108,1150,0,349.828,8929,1150,4.12749,311,1746,2.25683,5209,0.57167,60,9622,9261,224,101,2,0,24,10,108,12,7/636,2,5.18718,1784
poi-50-1,1,1.34,12,1,217,2385,0.101048,3600.79,29950,2626,6.0238,217,2740,10.2077,25371,1.29337,75,-,-,-,-,-,-,-,-,-,-,-,-,14.4446,2731
poi-50-1,1,1.34,12,2,108,1185,0,487.371,11338,1185,7.33481,318,1836,2.51664,7085,1.63447,113,8468,7958,219,213,7,0,61,10,108,9,10/636,2,8.66003,1843
poi-50-1,1,1.34,12,2,217,2528,0.0719937,3600.58,21621,2710,4.47981,510,2774,9.14684,18557,1.39092,72,-,-,-,-,-,-,-,-,-,-,-,-,39.5091,2761
poi-50-1,1,1.34,12,3,108,1194,0,1148.52,27568,1194,12.3245,265,1818,5.24804,16646,3.02102,175,16426,15530,319,369,15,0,161,32,108,9,10/636,8,11.4,1843
poi-50-1,1,1.34,12,3,217,1847,0.482404,3600.77,25044,2738,5.52944,112,2786,16.906,22592,2.26585,157,-,-,-,-,-,-,-,-,-,-,-,-,153.599,2761
poi-50-1,1,1.34,25,1,108,1236,0.133495,3600.6,53394,1401,63.9795,898,1719,8.19014,42349,11.0603,379,-,-,-,-,-,-,-,-,-,-,-,-,11.4629,1963
poi-50-1,1,1.34,25,1,217,362,6.8895,3600.69,23799,2856,78.1713,362,2885,10.2776,21935,3.32353,86,-,-,-,-,-,-,-,-,-,-,-,-,93.9811,2892
poi-50-1,1,1.34,25,2,108,497,2.84507,3602.51,13618,1911,227.074,1670,2298,6.64252,11250,2.64839,132,-,-,-,-,-,-,-,-,-,-,-,-,406.243,2380
poi-50-1,1,1.34,25,2,217,2436,0.280378,3600.62,6578,3119,392.388,2751,3125,4.22572,6347,1.25224,53,-,-,-,-,-,-,-,-,-,-,-,-,1651.87,3117
poi-50-1,1,1.34,25,3,108,645,2.70233,3600.66,1400,2388,786.42,1889,2607,1.28269,1259,0.68321,91,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poi-50-1,1,1.34,25,3,217,2719,0.166238,3601.09,3182,3171,1202.23,2694,3171,0.662907,3199,1.12038,70,-,-,-,-,-,-,-,-,-,-,-,-,1238.28,3170
poi-50-1,2,0.67,12,1,108,1016,0,34.34,1616,1016,1.61171,482,1247,0.715763,950,0.354876,42,4122,3877,214,22,0,0,8,1,108,17,4/636,0,1.17469,1464
poi-50-1,2,0.67,12,1,217,2030,0,136.564,2290,2030,0.672032,595,2128,2.62992,1620,0.555653,49,14699,13968,584,131,0,0,15,1,217,31,11/636,3,0.776301,2198
poi-50-1,2,0.67,12,2,108,1016,0,38.8708,1522,1016,3.96192,1031,1253,0.711645,1022,0.479771,66,3520,3068,386,44,0,0,22,0,108,17,4/636,0,0.969532,1474
poi-50-1,2,0.67,12,2,217,2066,0,89.1854,1287,2066,2.05107,1904,2112,2.77865,1160,1.06611,68,11060,10197,582,225,0,0,55,1,217,32,11/636,2,1.37904,2198
poi-50-1,2,0.67,12,3,108,1016,0,37.7825,1782,1016,7.62413,1002,1239,0.785176,1117,0.443671,64,3964,3495,447,13,0,0,8,1,108,17,4/636,0,2.11609,1474
poi-50-1,2,0.67,12,3,217,2066,0,31.5718,1759,2066,2.69866,1965,2127,1.90379,1135,0.716833,39,7082,6777,202,67,0,0,33,3,217,32,11/636,2,1.63301,2198
poi-50-1,2,0.67,25,1,108,1165,0,1209.33,12154,1165,75.3701,1443,1526,2.26105,7105,1.26984,115,7806,6441,799,475,9,0,52,30,108,16,9/7812,3,19.1964,1745
poi-50-1,2,0.67,25,1,217,2214,0,924.387,6730,2214,5.34836,1047,2254,2.32912,4751,2.69289,89,8047,5830,746,1331,4,0,106,30,217,33,16/7812,0,1.96561,2315
poi-50-1,2,0.67,25,2,108,1147,0.33653,3600.36,2256,1533,517.277,151,1764,1.5238,1966,0.841036,95,-,-,-,-,-,-,-,-,-,-,-,-,171.898,1902
poi-50-1,2,0.67,25,2,217,2219,0,860.271,4414,2219,14.6367,670,2248,5.49212,3605,5.26459,115,16471,13294,550,2267,4,0,302,54,217,33,16/7812,0,2.24779,2315
poi-50-1,2,0.67,25,3,108,902,0.797118,3603.48,3046,1621,702.159,1404,1790,3.08006,2473,0.925754,95,-,-,-,-,-,-,-,-,-,-,-,-,147.757,1910
poi-50-1,2,0.67,25,3,217,717,2.10181,3601.46,10888,2224,19.4331,576,2255,27.8749,10222,8.53189,159,-,-,-,-,-,-,-,-,-,-,-,-,4.42874,2315
poi-50-1,2,1.34,12,1,108,1231,0,405.709,5526,1231,3.3469,205,1750,2.54751,3545,0.422813,67,14059,13577,419,54,1,0,6,2,108,12,8/636,2,2.09117,1930
poi-50-1,2,1.34,12,1,217,2681,0,269.523,3489,2681,5.01259,210,2758,2.27761,3009,1.21487,69,10605,9233,599,726,2,0,44,1,217,25,18/636,5,5.81558,2772
poi-50-1,2,1.34,12,2,108,1270,0,348.912,5111,1270,2.80948,819,1833,2.90467,3029,0.457853,51,15309,15016,226,55,3,0,7,2,108,10,11/636,0,2.74456,1964
poi-50-1,2,1.34,12,2,217,2739,0,558.513,4199,2739,4.40691,298,2795,4.54875,3374,0.805518,52,19850,18939,448,422,4,0,36,1,217,21,23/636,2,5.39908,2811
poi-50-1,2,1.34,12,3,108,1277,0,644.383,7757,1277,10.4196,112,1801,4.13085,5006,1.08776,93,16978,16546,331,77,1,0,21,2,108,11,11/636,1,3.41601,1964
poi-50-1,2,1.34,12,3,217,2711,0.0188122,3606.39,9677,2762,6.06441,2043,2794,23.7626,8943,1.16276,92,-,-,-,-,-,-,-,-,-,-,-,-,5.43793,2811
poi-50-1,2,1.34,25,1,108,1571,0.147677,3603.4,15077,1803,228.311,1594,2276,9.36932,11205,0.810635,108,-,-,-,-,-,-,-,-,-,-,-,-,73.3132,2431
poi-50-1,2,1.34,25,1,217,2975,0.0134454,3600.9,11736,3015,17.7152,362,3042,9.03852,10330,1.07251,64,-,-,-,-,-,-,-,-,-,-,-,-,5.41357,3045
poi-50-1,2,1.34,25,2,108,760,2.58421,3600.39,1470,2724,476.192,1975,2892,1.71044,1296,0.321773,79,-,-,-,-,-,-,-,-,-,-,-,-,3313.37,2762
poi-50-1,2,1.34,25,2,217,3103,0.0128908,3600.55,6002,3143,150.115,2651,3145,2.28755,5893,1.20905,85,-,-,-,-,-,-,-,-,-,-,-,-,81.9929,3144
poi-50-1,2,1.34,25,3,108,143,19.7273,3600.53,113,2964,2212.05,2015,3009,0.14414,158,0.252415,92,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poi-50-1,2,1.34,25,3,217,3138,0.0108349,3600.51,5841,3172,328.649,2740,3173,1.71973,5643,1.77083,72,-,-,-,-,-,-,-,-,-,-,-,-,105.559,3172
poi-50-2,1,0.67,12,1,112,1443,0,87.2569,5584,1443,3.34232,1296,1558,0.612845,3854,3.72474,211,3676,1435,420,1434,18,0,316,53,112,21,4/914,3,1.37078,1623
poi-50-2,1,0.67,12,1,225,2090,0.0119617,3601.4,36620,2115,1.35333,727,2191,15.455,28815,17.0834,451,-,-,-,-,-,-,-,-,-,-,-,-,1.68783,2222
poi-50-2,1,0.67,12,2,112,1463,0,326.728,13174,1463,5.87915,1218,1542,1.58107,9687,11.006,501,7102,2665,462,2864,47,0,944,120,112,21,4/914,0,4.87655,1623
poi-50-2,1,0.67,12,2,225,2108,0.0156546,3600.24,61077,2141,1.6656,705,2194,17.9835,44895,14.9192,408,-,-,-,-,-,-,-,-,-,-,-,-,1.92348,2222
poi-50-2,1,0.67,12,3,112,1479,0,111.253,6573,1479,8.13295,1139,1533,1.17924,5523,3.87878,201,5159,3524,478,758,17,0,284,98,112,22,4/914,1,5.46667,1623
poi-50-2,1,0.67,12,3,225,2116,0.0155955,3600.47,96404,2149,2.39306,259,2196,21.7156,76323,22.8046,615,-,-,-,-,-,-,-,-,-,-,-,-,2.93784,2222
poi-50-2,1,0.67,24,1,112,1479,0.0777552,3601.14,53791,1594,27.9296,1368,1650,6.83613,45481,22.7241,521,-,-,-,-,-,-,-,-,-,-,-,-,8.77303,1759
poi-50-2,1,0.67,24,1,225,2039,0.0961256,3601.8,13158,2235,10.3856,251,2249,6.91784,12310,20.7673,202,-,-,-,-,-,-,-,-,-,-,-,-,6.08145,2295
poi-50-2,1,0.67,24,2,112,1402,0.208987,3600.79,23969,1695,91.8124,1506,1747,4.11871,21305,8.55281,165,-,-,-,-,-,-,-,-,-,-,-,-,26.5832,1901
poi-50-2,1,0.67,24,2,225,212,9.54717,3606.48,18868,2236,18.5863,171,2249,11.4093,17469,14.4069,182,-,-,-,-,-,-,-,-,-,-,-,-,12.0935,2295
poi-50-2,1,0.67,24,3,112,129,12.7519,3600.56,10393,1774,180.948,1395,1803,1.92589,9286,4.3323,101,-,-,-,-,-,-,-,-,-,-,-,-,211.266,1972
poi-50-2,1,0.67,24,3,225,361,5.19114,3602.8,23418,2235,28.6255,361,2247,31.9531,21981,15.9601,228,-,-,-,-,-,-,-,-,-,-,-,-,19.3163,2295
poi-50-2,1,1.34,12,1,112,1801,0.0116602,3600.14,103711,1822,8.13144,449,2076,9.22763,62200,1.47008,93,-,-,-,-,-,-,-,-,-,-,-,-,12.8456,2051
poi-50-2,1,1.34,12,1,225,2556,0.0532081,3600.64,25332,2692,5.65798,360,2747,10.3404,22206,1.2842,59,-,-,-,-,-,-,-,-,-,-,-,-,15.3578,2717
poi-50-2,1,1.34,12,2,112,1878,0.0878594,3600.17,36625,2043,8.26994,549,2266,4.45844,27833,1.43332,80,-,-,-,-,-,-,-,-,-,-,-,-,20.9492,2168
poi-50-2,1,1.34,12,2,225,2628,0.0559361,3601.16,17569,2775,10.7555,406,2813,8.53836,15629,2.10836,88,-,-,-,-,-,-,-,-,-,-,-,-,41.1272,2783
poi-50-2,1,1.34,12,3,112,1930,0.0243523,3600.15,41208,1977,15.8656,340,2268,5.07308,28768,3.14708,136,-,-,-,-,-,-,-,-,-,-,-,-,38.9794,2174
poi-50-2,1,1.34,12,3,225,340,7.22059,3600.2,27327,2795,20.1342,340,2814,11.8863,25625,4.76571,127,-,-,-,-,-,-,-,-,-,-,-,-,32.7138,2793
poi-50-2,1,1.34,24,1,112,1724,0.169374,3600.69,44872,2016,101.55,1666,2124,8.22183,38919,5.53053,186,-,-,-,-,-,-,-,-,-,-,-,-,35.9612,2162
poi-50-2,1,1.34,24,1,225,165,16.1394,3600.56,18362,2828,62.1641,2769,2857,15.2121,17107,2.29904,84,-,-,-,-,-,-,-,-,-,-,-,-,61.9066,2857
poi-50-2,1,1.34,24,2,112,161,14.2547,3600.5,14709,2456,555.512,1973,2514,3.4102,13142,3.89703,153,-,-,-,-,-,-,-,-,-,-,-,-,449.382,2547
poi-50-2,1,1.34,24,2,225,213,13.3192,3601.43,9537,3050,708.195,2686,3055,2.9586,9264,1.8036,84,-,-,-,-,-,-,-,-,-,-,-,-,1738.39,3053
poi-50-2,1,1.34,24,3,112,165,15.2424,3600.53,1880,2680,1006.26,2100,2698,0.774119,1828,1.65386,72,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poi-50-2,1,1.34,24,3,225,2674,0.161556,3600.62,2096,3106,1363.87,2596,3106,0.344636,2108,1.24299,44,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poi-50-2,2,0.67,12,1,112,1467,0,24.7998,2434,1467,1.93566,319,1569,0.44479,1507,1.07412,81,2570,1939,287,300,0,0,38,6,112,21,5/914,0,2.30081,1623
poi-50-2,2,0.67,12,1,225,2137,0,83.2827,2212,2137,0.913642,837,2192,0.925459,1602,1.45549,73,6647,5394,525,646,2,0,75,5,225,34,10/914,2,0.802326,2222
poi-50-2,2,0.67,12,2,112,1480,0,10.9568,1312,1480,3.25486,1079,1535,0.224902,866,1.31757,106,1839,1135,390,246,5,0,59,4,112,22,5/914,0,4.02342,1629
poi-50-2,2,0.67,12,2,225,2152,0,117.143,2917,2152,1.72309,207,2194,1.61419,2352,4.00032,164,7401,5427,551,1173,6,0,237,7,225,36,8/914,2,1.54207,2222
poi-50-2,2,0.67,12,3,112,1480,0,19.5147,1935,1480,2.90198,1249,1579,0.655588,1263,0.969959,66,2886,2455,247,128,2,0,49,5,112,22,5/914,0,3.24388,1629
poi-50-2,2,0.67,12,3,225,2159,0,11.8706,845,2159,1.69117,259,2191,0.556171,691,1.29532,66,2698,1781,594,251,0,0,64,8,225,37,7/914,0,1.68915,2222
poi-50-2,2,0.67,24,1,112,1634,0,928.807,18938,1634,47.0823,1578,1750,1.69591,11204,3.88737,103,3536,672,417,2158,28,0,218,43,112,19,12/8692,0,3.82701,1911
poi-50-2,2,0.67,24,1,225,2234,0,60.6979,1998,2234,6.68771,983,2250,1.11055,1421,2.38862,54,5924,4095,595,1118,9,0,92,15,225,37,11/8692,1,6.25786,2295
poi-50-2,2,0.67,24,2,112,1722,0,2344.22,6030,1722,167.451,1557,1796,0.662543,4014,3.07789,116,2371,308,402,1405,22,0,158,76,112,19,19/8692,0,14.9039,1982
poi-50-2,2,0.67,24,2,225,2235,0,591.869,1961,2235,31.7514,330,2254,1.6407,1762,5.29653,129,6674,3603,731,1957,27,0,308,48,225,37,11/8692,0,12.1813,2295
poi-50-2,2,0.67,24,3,112,1705,0.031085,3600.58,8972,1758,240.361,1559,1808,1.79913,7628,8.8147,224,-,-,-,-,-,-,-,-,-,-,-,-,29.2135,1982
poi-50-2,2,0.67,24,3,225,2235,0,1129.65,3536,2235,19.8233,413,2258,2.39264,2993,6.64717,181,6402,3365,726,1802,36,0,424,49,225,37,12/8692,0,16.5586,2295
poi-50-2,2,1.34,12,1,112,1869,0,758.622,13252,1869,7.42983,625,2166,2.32677,7739,0.748872,54,10879,10248,280,325,2,0,19,5,111,13,12/914,3,8.00042,2165
poi-50-2,2,1.34,12,1,225,2681,0,1497.96,15023,2681,4.3821,232,2749,5.75896,10925,1.22304,75,20982,19452,730,751,3,0,42,4,225,25,19/914,1,7.83431,2738
poi-50-2,2,1.34,12,2,112,2007,0,242.719,5226,2007,9.44921,558,2266,1.23971,3560,1.10713,72,5549,4959,193,347,7,0,39,4,111,13,15/914,3,26.0408,2202
poi-50-2,2,1.34,12,2,225,2716,0.0294551,3600.38,17376,2796,4.18116,791,2818,8.06016,15175,2.79602,116,-,-,-,-,-,-,-,-,-,-,-,-,15.7711,2803
poi-50-2,2,1.34,12,3,112,2040,0,202.523,3278,2040,10.35,340,2275,1.45047,2230,0.73481,48,5483,5118,151,180,3,0,24,7,112,12,16/914,3,13.9023,2230
poi-50-2,2,1.34,12,3,225,2773,0.00613054,3600.17,18777,2790,9.26443,741,2820,6.36304,15660,7.41597,231,-,-,-,-,-,-,-,-,-,-,-,-,10.0079,2811
poi-50-2,2,1.34,24,1,112,2244,0,1434.99,20036,2244,140.446,2114,2469,1.93391,11250,0.644106,62,1675,966,462,211,0,0,14,22,112,17,14/8692,2,68.7346,2556
poi-50-2,2,1.34,24,1,225,2846,0.0288124,3600.52,11290,2928,51.6899,2649,2954,7.85523,10551,2.07827,95,-,-,-,-,-,-,-,-,-,-,-,-,51.4816,2962
poi-50-2,2,1.34,24,2,112,2061,0.342552,3601.34,719,2767,2358.94,2060,2799,0.363286,728,0.923336,81,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poi-50-2,2,1.34,24,2,225,3059,0.00294214,3600.67,18441,3068,56.7722,2944,3082,2.59211,14223,0.762904,25,-,-,-,-,-,-,-,-,-,-,-,-,129.613,3082
poi-50-2,2,1.34,24,3,112,165,16.8121,3600.56,1,2939,3600.01,2311,2939,0.015789,47,0.267087,91,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poi-50-2,2,1.34,24,3,225,3104,0,219.478,561,3104,198.25,3104,3108,0.087512,376,0.670156,21,365,0,0,333,0,0,29,3,214,14,36/8692,3,100.142,3108
poi-50-3,1,0.67,13,1,109,1070,0,15.2275,1818,1070,8.59044,1006,1210,0.184846,1005,0.482049,46,889,632,199,39,0,0,13,6,109,20,2/762,0,1.21927,1365
poi-50-3,1,0.67,13,1,218,2025,0,92.5881,6620,2025,3.48476,1011,2113,1.16214,4203,1.35092,66,4153,3358,214,474,4,0,83,20,218,32,6/762,0,0.616052,2217
poi-50-3,1,0.67,13,2,109,1095,0,24.1478,3171,1095,6.88553,980,1226,0.361188,1989,1.19178,78,1295,1020,146,79,0,0,34,16,109,17,4/762,2,2.70368,1365
poi-50-3,1,0.67,13,2,218,2043,0,467.476,18742,2043,7.17839,1030,2109,5.63149,13897,6.02769,266,17639,15124,424,1578,7,0,453,53,218,31,7/762,5,2.30267,2217
poi-50-3,1,0.67,13,3,109,1095,0,24.7452,3383,1095,10.5257,1006,1212,0.355067,2201,1.52945,91,1257,895,222,71,0,0,46,23,107,17,4/762,0,3.62275,1365
poi-50-3,1,0.67,13,3,218,2058,0,335.82,21395,2058,10.2641,971,2127,3.44154,14146,4.51531,197,7197,5561,495,776,4,0,304,57,218,32,6/762,0,4.01559,2217
poi-50-3,1,0.67,26,1,109,1105,0.0352941,3600.39,96602,1144,46.0354,1060,1320,10.336,62678,12.891,416,-,-,-,-,-,-,-,-,-,-,-,-,8.37725,1521
poi-50-3,1,0.67,26,1,218,1982,0.118567,3600.75,19423,2217,39.5103,1944,2252,8.48974,17609,14.9714,195,-,-,-,-,-,-,-,-,-,-,-,-,5.75898,2332
poi-50-3,1,0.67,26,2,109,1077,0.245125,3601.12,20144,1341,206.816,1074,1490,4.93462,17217,7.90381,211,-,-,-,-,-,-,-,-,-,-,-,-,260.824,1668
poi-50-3,1,0.67,26,2,218,299,6.48495,3600.54,11856,2238,31.9401,299,2267,6.23313,10942,11.9012,141,-,-,-,-,-,-,-,-,-,-,-,-,17.1146,2332
poi-50-3,1,0.67,26,3,109,-1E+100,1E+100,3600.54,9359,1547,275.246,1134,1609,3.14402,8024,3.11636,105,-,-,-,-,-,-,-,-,-,-,-,-,690.533,1759
poi-50-3,1,0.67,26,3,218,228,8.80702,3601.54,15925,2236,33.8414,228,2272,10.561,14780,10.8936,145,-,-,-,-,-,-,-,-,-,-,-,-,21.6698,2332
poi-50-3,1,1.34,13,1,109,1279,0,418.915,26508,1279,5.76842,267,1687,2.55052,14981,0.664776,51,6987,6564,180,198,1,0,33,11,109,13,9/762,13,7.28897,1682
poi-50-3,1,1.34,13,1,218,2447,0.0670208,3600.24,21801,2611,7.93125,1582,2732,10.9226,18621,1.54731,71,-,-,-,-,-,-,-,-,-,-,-,-,11.4302,2731
poi-50-3,1,1.34,13,2,109,1309,0.0374332,3600.33,52395,1358,8.24726,376,1788,6.07205,32106,3.79684,197,-,-,-,-,-,-,-,-,-,-,-,-,50.3462,1682
poi-50-3,1,1.34,13,2,218,2543,0.0699961,3600.43,17397,2721,8.70244,496,2830,6.79297,15060,2.80788,118,-,-,-,-,-,-,-,-,-,-,-,-,97.6011,2731
poi-50-3,1,1.34,13,3,109,1348,0,1178.35,51436,1348,9.63127,392,1779,4.21945,29336,5.5785,264,11336,9052,246,1527,21,0,445,45,109,11,14/762,0,42.9689,1682
poi-50-3,1,1.34,13,3,218,143,18.2587,3600.67,22530,2754,9.98322,143,2834,16.4599,20926,4.07738,122,-,-,-,-,-,-,-,-,-,-,-,-,140.215,2731
poi-50-3,1,1.34,26,1,109,1211,0.26507,3600.69,43896,1532,58.521,1274,1704,11.6182,36974,6.01779,239,-,-,-,-,-,-,-,-,-,-,-,-,23.5847,1870
poi-50-3,1,1.34,26,1,218,75,37.3067,3601.17,26731,2873,176.738,2625,2891,11.2228,24831,2.56389,85,-,-,-,-,-,-,-,-,-,-,-,-,85.7481,2883
poi-50-3,1,1.34,26,2,109,282,6.40071,3601.25,17987,2087,342.952,1496,2203,5.58399,15945,4.07446,153,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poi-50-3,1,1.34,26,2,218,2278,0.363038,3600.54,10886,3105,772.444,2551,3109,2.41746,10498,2.47137,84,-,-,-,-,-,-,-,-,-,-,-,-,1150.88,3099
poi-50-3,1,1.34,26,3,109,846,1.89125,3600.64,4383,2446,734.809,1620,2513,1.29704,3957,2.75165,129,-,-,-,-,-,-,-,-,-,-,-,-,1327.02,2542
poi-50-3,1,1.34,26,3,218,2436,0.303366,3600.78,796,3175,1630.81,2436,3175,0.139931,809,1.44344,48,-,-,-,-,-,-,-,-,-,-,-,-,2655.8,3167
poi-50-3,2,0.67,13,1,109,1095,0,6.82503,979,1095,3.16059,1056,1233,0.154547,545,0.253645,27,1134,953,160,15,0,0,5,1,107,17,4/762,0,0.616352,1400
